k,z,domain,n_rows,task,reduction_pct,answer_preserved,invariant_preserved,recovered
10,2.5,issue_tracking,250,threshold,79.6238636267358,1,1,0
10,2.5,issue_tracking,250,provenance,79.6238636267358,1,1,0
10,2.5,issue_tracking,500,lookup,99.95348704153216,1,1,1
10,2.5,issue_tracking,500,rare_event,83.80427262315074,1,1,0
10,2.5,issue_tracking,500,latest_state,99.92318474968293,1,1,1
10,2.5,issue_tracking,500,aggregation,99.66434384413179,1,1,1
10,2.5,issue_tracking,500,join,99.88398248400388,1,1,1
10,2.5,issue_tracking,500,negative_evidence,99.9663072419299,1,1,1
10,2.5,issue_tracking,500,threshold,83.80427262315074,1,1,0
10,2.5,issue_tracking,500,provenance,83.80427262315074,1,1,0
10,2.5,issue_tracking,500,lookup,99.95281018027572,1,1,1
10,2.5,issue_tracking,500,rare_event,77.79310710498409,1,1,0
10,2.5,issue_tracking,500,latest_state,99.88356309650052,1,1,1
10,2.5,issue_tracking,500,aggregation,99.61367974549312,1,1,1
10,2.5,issue_tracking,500,join,99.91389183457052,1,1,1
10,2.5,issue_tracking,500,negative_evidence,99.95344644750796,1,1,1
10,2.5,issue_tracking,500,threshold,77.79310710498409,1,1,0
10,2.5,issue_tracking,500,provenance,77.79310710498409,1,1,0
10,2.5,issue_tracking,500,lookup,99.95368422391398,1,1,1
10,2.5,issue_tracking,500,rare_event,81.61973793961567,1,1,0
10,2.5,issue_tracking,500,latest_state,99.92252441116962,1,1,1
10,2.5,issue_tracking,500,aggregation,99.66826457860593,1,1,1
10,2.5,issue_tracking,500,join,99.87461884871911,1,1,1
10,2.5,issue_tracking,500,negative_evidence,99.97053595937778,1,1,1
10,2.5,issue_tracking,500,threshold,81.61973793961567,1,1,0
10,2.5,issue_tracking,500,provenance,81.61973793961567,1,1,0
10,2.5,issue_tracking,500,lookup,81.40900921129419,1,1,0
10,2.5,issue_tracking,500,rare_event,81.40900921129419,1,1,0
10,2.5,issue_tracking,500,latest_state,99.90361874541263,1,1,1
10,2.5,issue_tracking,500,aggregation,99.64773181015647,1,1,1
10,2.5,issue_tracking,500,join,99.92363639059616,1,1,1
10,2.5,issue_tracking,500,negative_evidence,99.97479259495408,1,1,1
10,2.5,issue_tracking,500,threshold,81.40900921129419,1,1,0
10,2.5,issue_tracking,500,provenance,81.40900921129419,1,1,0
10,2.5,issue_tracking,500,lookup,99.95400071860628,1,1,1
10,2.5,issue_tracking,500,rare_event,77.38774956464965,1,1,0
10,2.5,issue_tracking,500,latest_state,99.90301994821371,1,1,1
10,2.5,issue_tracking,500,aggregation,99.6476921397403,1,1,1
10,2.5,issue_tracking,500,join,99.89401087236472,1,1,1
10,2.5,issue_tracking,500,negative_evidence,99.96194990317893,1,1,1
10,2.5,issue_tracking,500,threshold,77.38774956464965,1,1,0
10,2.5,issue_tracking,500,provenance,77.38774956464965,1,1,0
10,2.5,commerce_orders,50,lookup,99.53336199574258,1,1,1
10,2.5,commerce_orders,50,rare_event,52.5665090234158,1,1,0
10,2.5,commerce_orders,50,latest_state,98.93879177458763,1,1,1
10,2.5,commerce_orders,50,aggregation,99.38445728427168,1,1,1
10,2.5,commerce_orders,50,join,99.34356091985362,1,1,1
10,2.5,commerce_orders,50,negative_evidence,99.66444008682612,1,1,1
10,2.5,commerce_orders,50,threshold,52.5665090234158,1,1,0
10,2.5,commerce_orders,50,provenance,52.5665090234158,1,1,0
10,2.5,commerce_orders,50,lookup,48.549172755521965,1,1,0
10,2.5,commerce_orders,50,rare_event,48.549172755521965,1,1,0
10,2.5,commerce_orders,50,latest_state,98.94809775762157,1,1,1
10,2.5,commerce_orders,50,aggregation,99.46984966826237,1,1,1
10,2.5,commerce_orders,50,join,98.85886453346771,1,1,1
10,2.5,commerce_orders,50,negative_evidence,99.50449315528681,1,1,1
10,2.5,commerce_orders,50,threshold,48.549172755521965,1,1,0
10,2.5,commerce_orders,50,provenance,48.549172755521965,1,1,0
10,2.5,commerce_orders,50,lookup,99.52892050402359,1,1,1
10,2.5,commerce_orders,50,rare_event,50.53455457282847,1,1,0
10,2.5,commerce_orders,50,latest_state,99.04315256051116,1,1,1
10,2.5,commerce_orders,50,aggregation,99.79646008414382,1,1,1
10,2.5,commerce_orders,50,join,99.4344947698635,1,1,1
10,2.5,commerce_orders,50,negative_evidence,99.5436089515596,1,1,1
10,2.5,commerce_orders,50,threshold,50.53455457282847,1,1,0
10,2.5,commerce_orders,50,provenance,50.53455457282847,1,1,0
10,2.5,commerce_orders,50,lookup,99.55011037989516,1,1,1
10,2.5,commerce_orders,50,rare_event,52.50630368595613,1,1,0
10,2.5,commerce_orders,50,latest_state,99.14102470207891,1,1,1
10,2.5,commerce_orders,50,aggregation,99.54069408552087,1,1,1
10,2.5,commerce_orders,50,join,98.86167463564172,1,1,1
10,2.5,commerce_orders,50,negative_evidence,99.71332614904948,1,1,1
10,2.5,commerce_orders,50,threshold,52.50630368595613,1,1,0
10,2.5,commerce_orders,50,provenance,52.50630368595613,1,1,0
10,2.5,commerce_orders,50,lookup,99.53637660485022,1,1,1
10,2.5,commerce_orders,50,rare_event,56.44562389863221,1,1,0
10,2.5,commerce_orders,50,latest_state,99.13988419904338,1,1,1
10,2.5,commerce_orders,50,aggregation,99.50805571872115,1,1,1
10,2.5,commerce_orders,50,join,99.14198204246036,1,1,1
10,2.5,commerce_orders,50,negative_evidence,99.75350339850634,1,1,1
10,2.5,commerce_orders,50,threshold,56.44562389863221,1,1,0
10,2.5,commerce_orders,50,provenance,56.44562389863221,1,1,0
10,2.5,commerce_orders,100,lookup,99.77229940787329,1,1,1
10,2.5,commerce_orders,100,rare_event,64.19526508976557,1,1,0
10,2.5,commerce_orders,100,latest_state,99.61506504979964,1,1,1
10,2.5,commerce_orders,100,aggregation,99.6108581104532,1,1,1
10,2.5,commerce_orders,100,join,99.66922939388522,1,1,1
10,2.5,commerce_orders,100,negative_evidence,64.19526508976557,1,1,0
10,2.5,commerce_orders,100,threshold,64.19526508976557,1,1,0
10,2.5,commerce_orders,100,provenance,64.19526508976557,1,1,0
10,2.5,commerce_orders,100,lookup,99.77300258071313,1,1,1
10,2.5,commerce_orders,100,rare_event,62.24522041396745,1,1,0
10,2.5,commerce_orders,100,latest_state,99.5681255595934,1,1,1
10,2.5,commerce_orders,100,aggregation,99.624479907305,1,1,1
10,2.5,commerce_orders,100,join,99.57181229262126,1,1,1
10,2.5,commerce_orders,100,negative_evidence,99.89519144677938,1,1,1
10,2.5,commerce_orders,100,threshold,62.24522041396745,1,1,0
10,2.5,commerce_orders,100,provenance,62.24522041396745,1,1,0
10,2.5,commerce_orders,100,lookup,99.7732151239142,1,1,1
10,2.5,commerce_orders,100,rare_event,64.22494950080957,1,1,0
10,2.5,commerce_orders,100,latest_state,99.51900510002268,1,1,1
10,2.5,commerce_orders,100,aggregation,99.5559235682227,1,1,1
10,2.5,commerce_orders,100,join,99.22945882799685,1,1,1
10,2.5,commerce_orders,100,negative_evidence,99.91666974320569,1,1,1
10,2.5,commerce_orders,100,threshold,64.22494950080957,1,1,0
10,2.5,commerce_orders,100,provenance,64.22494950080957,1,1,0
10,2.5,commerce_orders,100,lookup,99.76361329451467,1,1,1
10,2.5,commerce_orders,100,rare_event,69.20023375433682,1,1,0
10,2.5,commerce_orders,100,latest_state,99.61830654459496,1,1,1
10,2.5,commerce_orders,100,aggregation,99.48616163796508,1,1,1
10,2.5,commerce_orders,100,join,99.52459422037137,1,1,1
10,2.5,commerce_orders,100,negative_evidence,99.83363430081657,1,1,1
10,2.5,commerce_orders,100,threshold,69.20023375433682,1,1,0
10,2.5,commerce_orders,100,provenance,69.20023375433682,1,1,0
10,2.5,commerce_orders,100,lookup,99.76638717502505,1,1,1
10,2.5,commerce_orders,100,rare_event,68.21494489268576,1,1,0
10,2.5,commerce_orders,100,latest_state,99.41834097980278,1,1,1
10,2.5,commerce_orders,100,aggregation,99.64298897853715,1,1,1
10,2.5,commerce_orders,100,join,99.37984496124031,1,1,1
10,2.5,commerce_orders,100,negative_evidence,99.81068396350788,1,1,1
10,2.5,commerce_orders,100,threshold,68.21494489268576,1,1,0
10,2.5,commerce_orders,100,provenance,68.21494489268576,1,1,0
10,2.5,commerce_orders,250,lookup,78.481023362204,1,1,0
10,2.5,commerce_orders,250,rare_event,78.481023362204,1,1,0
10,2.5,commerce_orders,250,latest_state,99.84673244135138,1,1,1
10,2.5,commerce_orders,250,aggregation,99.64441926393519,1,1,1
10,2.5,commerce_orders,250,join,99.80889120962986,1,1,1
10,2.5,commerce_orders,250,negative_evidence,99.94165262594893,1,1,1
10,2.5,commerce_orders,250,threshold,78.481023362204,1,1,0
10,2.5,commerce_orders,250,provenance,78.481023362204,1,1,0
10,2.5,commerce_orders,250,lookup,99.90523712927728,1,1,1
10,2.5,commerce_orders,250,rare_event,78.00147643936974,1,1,0
10,2.5,commerce_orders,250,latest_state,99.86547056745614,1,1,1
10,2.5,commerce_orders,250,aggregation,99.62814034211934,1,1,1
10,2.5,commerce_orders,250,join,99.80962816149454,1,1,1
10,2.5,commerce_orders,250,negative_evidence,99.93273528372806,1,1,1
10,2.5,commerce_orders,250,threshold,78.00147643936974,1,1,0
10,2.5,commerce_orders,250,provenance,78.00147643936974,1,1,0
10,2.5,commerce_orders,250,lookup,99.91007137159144,1,1,1
10,2.5,commerce_orders,250,rare_event,72.78992460806988,1,1,0
10,2.5,commerce_orders,250,latest_state,99.90541624259147,1,1,1
10,2.5,commerce_orders,250,aggregation,99.63563035736578,1,1,1
10,2.5,commerce_orders,250,join,99.7113820020017,1,1,1
10,2.5,commerce_orders,250,negative_evidence,99.91599608122776,1,1,1
10,2.5,commerce_orders,250,threshold,72.78992460806988,1,1,0
10,2.5,commerce_orders,250,provenance,72.78992460806988,1,1,0
10,2.5,commerce_orders,250,lookup,99.90531804050613,1,1,1
10,2.5,commerce_orders,250,rare_event,77.62990766395512,1,1,0
10,2.5,commerce_orders,250,latest_state,99.74744432679647,1,1,1
10,2.5,commerce_orders,250,aggregation,99.5859777708739,1,1,1
10,2.5,commerce_orders,250,join,99.76921272373367,1,1,1
10,2.5,commerce_orders,250,negative_evidence,99.91630791080452,1,1,1
10,2.5,commerce_orders,250,threshold,77.62990766395512,1,1,0
10,2.5,commerce_orders,250,provenance,77.62990766395512,1,1,0
10,2.5,commerce_orders,250,lookup,99.90712336302283,1,1,1
10,2.5,commerce_orders,250,rare_event,78.0356273933188,1,1,0
10,2.5,commerce_orders,250,latest_state,99.74781560073625,1,1,1
10,2.5,commerce_orders,250,aggregation,99.5846996847695,1,1,1
10,2.5,commerce_orders,250,join,99.78843590665792,1,1,1
10,2.5,commerce_orders,250,negative_evidence,99.93229949013053,1,1,1
10,2.5,commerce_orders,250,threshold,78.0356273933188,1,1,0
10,2.5,commerce_orders,250,provenance,78.0356273933188,1,1,0
10,2.5,commerce_orders,500,lookup,99.9537261562637,1,1,1
10,2.5,commerce_orders,500,rare_event,79.61271863596993,1,1,0
10,2.5,commerce_orders,500,latest_state,99.91285269246,1,1,1
10,2.5,commerce_orders,500,aggregation,99.65310500668164,1,1,1
10,2.5,commerce_orders,500,join,99.91391159048601,1,1,1
10,2.5,commerce_orders,500,negative_evidence,99.98369297039956,1,1,1
10,2.5,commerce_orders,500,threshold,79.61271863596993,1,1,0
10,2.5,commerce_orders,500,provenance,79.61271863596993,1,1,0
10,2.5,commerce_orders,500,lookup,99.95393588722658,1,1,1
10,2.5,commerce_orders,500,rare_event,77.40677047152708,1,1,0
10,2.5,commerce_orders,500,latest_state,99.92312058419884,1,1,1
10,2.5,commerce_orders,500,aggregation,99.668020704495,1,1,1
10,2.5,commerce_orders,500,join,99.90437725555311,1,1,1
10,2.5,commerce_orders,500,negative_evidence,99.9624074481964,1,1,1
10,2.5,commerce_orders,500,threshold,77.40677047152708,1,1,0
10,2.5,commerce_orders,500,provenance,77.40677047152708,1,1,0
10,2.5,commerce_orders,500,lookup,99.95254694727521,1,1,1
10,2.5,commerce_orders,500,rare_event,79.2436322346045,1,1,0
10,2.5,commerce_orders,500,latest_state,99.93316322261308,1,1,1
10,2.5,commerce_orders,500,aggregation,99.61486763458184,1,1,1
10,2.5,commerce_orders,500,join,99.88433318398332,1,1,1
10,2.5,commerce_orders,500,negative_evidence,99.970341842047,1,1,1
10,2.5,commerce_orders,500,threshold,79.2436322346045,1,1,0
10,2.5,commerce_orders,500,provenance,79.2436322346045,1,1,0
10,2.5,commerce_orders,500,lookup,79.41073036385784,1,1,0
10,2.5,commerce_orders,500,rare_event,79.41073036385784,1,1,0
10,2.5,commerce_orders,500,latest_state,99.9331603198983,1,1,1
10,2.5,commerce_orders,500,aggregation,99.63487103437319,1,1,1
10,2.5,commerce_orders,500,join,99.89407340712886,1,1,1
10,2.5,commerce_orders,500,negative_evidence,99.962184206345,1,1,1
10,2.5,commerce_orders,500,threshold,79.41073036385784,1,1,0
10,2.5,commerce_orders,500,provenance,79.41073036385784,1,1,0
10,2.5,commerce_orders,500,lookup,99.95287474637082,1,1,1
10,2.5,commerce_orders,500,rare_event,81.62231597853207,1,1,0
10,2.5,commerce_orders,500,latest_state,99.94228480173506,1,1,1
10,2.5,commerce_orders,500,aggregation,99.6172794008633,1,1,1
10,2.5,commerce_orders,500,join,99.88393420679196,1,1,1
10,2.5,commerce_orders,500,negative_evidence,99.95795791979599,1,1,1
10,2.5,commerce_orders,500,threshold,81.62231597853207,1,1,0
10,2.5,commerce_orders,500,provenance,81.62231597853207,1,1,0
10,2.5,security_findings,50,lookup,99.52540246707088,1,1,1
10,2.5,security_findings,50,rare_event,50.61363161195902,1,1,0
10,2.5,security_findings,50,latest_state,99.13547982437801,1,1,1
10,2.5,security_findings,50,aggregation,99.63098473761238,1,1,1
10,2.5,security_findings,50,join,99.53376541919297,1,1,1
10,2.5,security_findings,50,negative_evidence,99.66548191511603,1,1,1
10,2.5,security_findings,50,threshold,50.61363161195902,1,1,0
10,2.5,security_findings,50,provenance,50.61363161195902,1,1,0
10,2.5,security_findings,50,lookup,99.5418553811073,1,1,1
10,2.5,security_findings,50,rare_event,50.4816794452057,1,1,0
10,2.5,security_findings,50,latest_state,98.94563978117841,1,1,1
10,2.5,security_findings,50,aggregation,99.63494869407864,1,1,1
10,2.5,security_findings,50,join,98.95923768082592,1,1,1
10,2.5,security_findings,50,negative_evidence,99.74896185266154,1,1,1
10,2.5,security_findings,50,threshold,50.4816794452057,1,1,0
10,2.5,security_findings,50,provenance,50.4816794452057,1,1,0
10,2.5,security_findings,50,lookup,99.54008297364119,1,1,1
10,2.5,security_findings,50,rare_event,44.58680802916649,1,1,0
10,2.5,security_findings,50,latest_state,99.03826006788753,1,1,1
10,2.5,security_findings,50,aggregation,99.46465239073042,1,1,1
10,2.5,security_findings,50,join,99.05502241964548,1,1,1
10,2.5,security_findings,50,negative_evidence,99.53798767967146,1,1,1
10,2.5,security_findings,50,threshold,44.58680802916649,1,1,0
10,2.5,security_findings,50,provenance,44.58680802916649,1,1,0
10,2.5,security_findings,50,lookup,46.587956754944685,1,1,0
10,2.5,security_findings,50,rare_event,46.587956754944685,1,1,0
10,2.5,security_findings,50,latest_state,98.84554140127389,1,1,1
10,2.5,security_findings,50,aggregation,99.59038719409989,1,1,1
10,2.5,security_findings,50,join,98.95030170968823,1,1,1
10,2.5,security_findings,50,negative_evidence,99.75067046597385,1,1,1
10,2.5,security_findings,50,threshold,46.587956754944685,1,1,0
10,2.5,security_findings,50,provenance,46.587956754944685,1,1,0
10,2.5,security_findings,50,lookup,99.5378454396219,1,1,1
10,2.5,security_findings,50,rare_event,56.62752642750342,1,1,0
10,2.5,security_findings,50,latest_state,99.14470038373467,1,1,1
10,2.5,security_findings,50,aggregation,99.50961427869383,1,1,1
10,2.5,security_findings,50,join,99.14470038373467,1,1,1
10,2.5,security_findings,50,negative_evidence,99.66436286452179,1,1,1
10,2.5,security_findings,50,threshold,56.62752642750342,1,1,0
10,2.5,security_findings,50,provenance,56.62752642750342,1,1,0
10,2.5,security_findings,100,lookup,99.76762159121378,1,1,1
10,2.5,security_findings,100,rare_event,64.29311224087442,1,1,0
10,2.5,security_findings,100,latest_state,99.4689995636333,1,1,1
10,2.5,security_findings,100,aggregation,99.59885808619032,1,1,1
10,2.5,security_findings,100,join,99.61883632042985,1,1,1
10,2.5,security_findings,100,negative_evidence,99.87382167848712,1,1,1
10,2.5,security_findings,100,threshold,64.29311224087442,1,1,0
10,2.5,security_findings,100,provenance,64.29311224087442,1,1,0
10,2.5,security_findings,100,lookup,60.23234748904618,1,1,0
10,2.5,security_findings,100,rare_event,60.23234748904618,1,1,0
10,2.5,security_findings,100,latest_state,99.51813700707785,1,1,1
10,2.5,security_findings,100,aggregation,99.71140883046849,1,1,1
10,2.5,security_findings,100,join,99.27852207617121,1,1,1
10,2.5,security_findings,100,negative_evidence,99.8119944388271,1,1,1
10,2.5,security_findings,100,threshold,60.23234748904618,1,1,0
10,2.5,security_findings,100,provenance,60.23234748904618,1,1,0
10,2.5,security_findings,100,lookup,99.76523592470667,1,1,1
10,2.5,security_findings,100,rare_event,67.1641554824006,1,1,0
10,2.5,security_findings,100,latest_state,99.42021186798345,1,1,1
10,2.5,security_findings,100,aggregation,99.56529079091753,1,1,1
10,2.5,security_findings,100,join,99.37642441124336,1,1,1
10,2.5,security_findings,100,negative_evidence,99.89554317548746,1,1,1
10,2.5,security_findings,100,threshold,67.1641554824006,1,1,0
10,2.5,security_findings,100,provenance,67.1641554824006,1,1,0
10,2.5,security_findings,100,lookup,99.76795091714638,1,1,1
10,2.5,security_findings,100,rare_event,68.15034254864611,1,1,0
10,2.5,security_findings,100,latest_state,99.61588247055975,1,1,1
10,2.5,security_findings,100,aggregation,99.56799932647885,1,1,1
10,2.5,security_findings,100,join,99.47328541511003,1,1,1
10,2.5,security_findings,100,negative_evidence,99.83425065510455,1,1,1
10,2.5,security_findings,100,threshold,68.15034254864611,1,1,0
10,2.5,security_findings,100,provenance,68.15034254864611,1,1,0
10,2.5,security_findings,100,lookup,66.20842711992763,1,1,0
10,2.5,security_findings,100,rare_event,66.20842711992763,1,1,0
10,2.5,security_findings,100,latest_state,99.325262427162,1,1,1
10,2.5,security_findings,100,aggregation,99.68971537959905,1,1,1
10,2.5,security_findings,100,join,99.42728821759891,1,1,1
10,2.5,security_findings,100,negative_evidence,99.8085701663967,1,1,1
10,2.5,security_findings,100,threshold,66.20842711992763,1,1,0
10,2.5,security_findings,100,provenance,66.20842711992763,1,1,0
10,2.5,security_findings,250,lookup,99.90617095061084,1,1,1
10,2.5,security_findings,250,rare_event,74.85296945695382,1,1,0
10,2.5,security_findings,250,latest_state,99.74725328137515,1,1,1
10,2.5,security_findings,250,aggregation,99.62785370276056,1,1,1
10,2.5,security_findings,250,join,99.71048243769562,1,1,1
10,2.5,security_findings,250,negative_evidence,99.88017776800979,1,1,1
10,2.5,security_findings,250,threshold,74.85296945695382,1,1,0
10,2.5,security_findings,250,provenance,74.85296945695382,1,1,0
10,2.5,security_findings,250,lookup,99.90598426028627,1,1,1
10,2.5,security_findings,250,rare_event,76.11303015898167,1,1,0
10,2.5,security_findings,250,latest_state,99.8265462420113,1,1,1
10,2.5,security_findings,250,aggregation,99.61823271536471,1,1,1
10,2.5,security_findings,250,join,99.92457613690382,1,1,1
10,2.5,security_findings,250,negative_evidence,99.9659853166429,1,1,1
10,2.5,security_findings,250,threshold,76.11303015898167,1,1,0
10,2.5,security_findings,250,provenance,76.11303015898167,1,1,0
10,2.5,security_findings,250,lookup,99.90774868711148,1,1,1
10,2.5,security_findings,250,rare_event,79.18971186275712,1,1,0
10,2.5,security_findings,250,latest_state,99.74800157419672,1,1,1
10,2.5,security_findings,250,aggregation,99.66886856726941,1,1,1
10,2.5,security_findings,250,join,99.84660045448582,1,1,1
10,2.5,security_findings,250,negative_evidence,99.95810605515612,1,1,1
10,2.5,security_findings,250,threshold,79.18971186275712,1,1,0
10,2.5,security_findings,250,provenance,79.18971186275712,1,1,0
10,2.5,security_findings,250,lookup,99.90837502902865,1,1,1
10,2.5,security_findings,250,rare_event,76.0252918698672,1,1,0
10,2.5,security_findings,250,latest_state,99.82625034306585,1,1,1
10,2.5,security_findings,250,aggregation,99.58747651318428,1,1,1
10,2.5,security_findings,250,join,99.76861528068063,1,1,1
10,2.5,security_findings,250,negative_evidence,99.94933181328773,1,1,1
10,2.5,security_findings,250,threshold,76.0252918698672,1,1,0
10,2.5,security_findings,250,provenance,76.0252918698672,1,1,0
10,2.5,security_findings,250,lookup,99.90379044501677,1,1,1
10,2.5,security_findings,250,rare_event,77.24358567725183,1,1,0
10,2.5,security_findings,250,latest_state,99.80546639431962,1,1,1
10,2.5,security_findings,250,aggregation,99.5942282724993,1,1,1
10,2.5,security_findings,250,join,99.71221713333587,1,1,1
10,2.5,security_findings,250,negative_evidence,99.93149033886908,1,1,1
10,2.5,security_findings,250,threshold,77.24358567725183,1,1,0
10,2.5,security_findings,250,provenance,77.24358567725183,1,1,0
10,2.5,security_findings,500,lookup,99.95341899298215,1,1,1
10,2.5,security_findings,500,rare_event,79.02584293096166,1,1,0
10,2.5,security_findings,500,latest_state,99.88259468913,1,1,1
10,2.5,security_findings,500,aggregation,99.61390697137703,1,1,1
10,2.5,security_findings,500,join,99.90281508081276,1,1,1
10,2.5,security_findings,500,negative_evidence,99.96601703806198,1,1,1
10,2.5,security_findings,500,threshold,79.02584293096166,1,1,0
10,2.5,security_findings,500,provenance,79.02584293096166,1,1,0
10,2.5,security_findings,500,lookup,99.9542077087568,1,1,1
10,2.5,security_findings,500,rare_event,80.60395061623944,1,1,0
10,2.5,security_findings,500,latest_state,99.92332699503159,1,1,1
10,2.5,security_findings,500,aggregation,99.62298032729326,1,1,1
10,2.5,security_findings,500,join,99.92322123916266,1,1,1
10,2.5,security_findings,500,negative_evidence,99.9792718496913,1,1,1
10,2.5,security_findings,500,threshold,80.60395061623944,1,1,0
10,2.5,security_findings,500,provenance,80.60395061623944,1,1,0
10,2.5,security_findings,500,lookup,99.95314410461874,1,1,1
10,2.5,security_findings,500,rare_event,78.3764802443699,1,1,0
10,2.5,security_findings,500,latest_state,99.89380740640456,1,1,1
10,2.5,security_findings,500,aggregation,99.6307586212732,1,1,1
10,2.5,security_findings,500,join,99.89412471495116,1,1,1
10,2.5,security_findings,500,negative_evidence,99.95779796330221,1,1,1
10,2.5,security_findings,500,threshold,78.3764802443699,1,1,0
10,2.5,security_findings,500,provenance,78.3764802443699,1,1,0
10,2.5,security_findings,500,lookup,99.95208483839475,1,1,1
10,2.5,security_findings,500,rare_event,80.20998052719371,1,1,0
10,2.5,security_findings,500,latest_state,99.90290040098539,1,1,1
10,2.5,security_findings,500,aggregation,99.60737068459449,1,1,1
10,2.5,security_findings,500,join,99.88322662602164,1,1,1
10,2.5,security_findings,500,negative_evidence,99.96604687223999,1,1,1
10,2.5,security_findings,500,threshold,80.20998052719371,1,1,0
10,2.5,security_findings,500,provenance,80.20998052719371,1,1,0
10,2.5,security_findings,500,lookup,99.95239384886212,1,1,1
10,2.5,security_findings,500,rare_event,78.81748436402414,1,1,0
10,2.5,security_findings,500,latest_state,99.91325101348207,1,1,1
10,2.5,security_findings,500,aggregation,99.58942339429741,1,1,1
10,2.5,security_findings,500,join,99.91282784769417,1,1,1
10,2.5,security_findings,500,negative_evidence,99.97450426127948,1,1,1
10,2.5,security_findings,500,threshold,78.81748436402414,1,1,0
10,2.5,security_findings,500,provenance,78.81748436402414,1,1,0
10,3.5,incident_ops,50,lookup,99.5561850802644,1,1,1
10,3.5,incident_ops,50,rare_event,50.52460392403735,1,1,0
10,3.5,incident_ops,50,latest_state,99.23302906305739,1,1,1
10,3.5,incident_ops,50,aggregation,99.47224845241843,1,1,1
10,3.5,incident_ops,50,join,98.95393977546952,1,1,1
10,3.5,incident_ops,50,negative_evidence,99.6222851746931,1,1,1
10,3.5,incident_ops,50,threshold,50.52460392403735,1,1,0
10,3.5,incident_ops,50,provenance,50.52460392403735,1,1,0
10,3.5,incident_ops,50,lookup,99.5290786092611,1,1,1
10,3.5,incident_ops,50,rare_event,56.51476217945357,1,1,0
10,3.5,incident_ops,50,latest_state,98.94278672190467,1,1,1
10,3.5,incident_ops,50,aggregation,99.38958519062354,1,1,1
10,3.5,incident_ops,50,join,99.53851801352981,1,1,1
10,3.5,incident_ops,50,negative_evidence,99.71472022654571,1,1,1
10,3.5,incident_ops,50,threshold,56.51476217945357,1,1,0
10,3.5,incident_ops,50,provenance,56.51476217945357,1,1,0
10,3.5,incident_ops,50,lookup,99.5384308747784,1,1,1
10,3.5,incident_ops,50,rare_event,48.503571915616774,1,1,0
10,3.5,incident_ops,50,latest_state,99.04644014812173,1,1,1
10,3.5,incident_ops,50,aggregation,99.47339158895171,1,1,1
10,3.5,incident_ops,50,join,99.34121497582007,1,1,1
10,3.5,incident_ops,50,negative_evidence,48.503571915616774,1,1,0
10,3.5,incident_ops,50,threshold,48.503571915616774,1,1,0
10,3.5,incident_ops,50,provenance,48.503571915616774,1,1,0
10,3.5,incident_ops,50,lookup,46.56046419070362,1,1,0
10,3.5,incident_ops,50,rare_event,46.56046419070362,1,1,0
10,3.5,incident_ops,50,latest_state,99.14535285615534,1,1,1
10,3.5,incident_ops,50,aggregation,99.50040847106139,1,1,1
10,3.5,incident_ops,50,join,99.34644630176585,1,1,1
10,3.5,incident_ops,50,negative_evidence,99.70673872515134,1,1,1
10,3.5,incident_ops,50,threshold,46.56046419070362,1,1,0
10,3.5,incident_ops,50,provenance,46.56046419070362,1,1,0
10,3.5,incident_ops,50,lookup,99.55134387186045,1,1,1
10,3.5,incident_ops,50,rare_event,44.6140299383622,1,1,0
10,3.5,incident_ops,50,latest_state,99.33540190364376,1,1,1
10,3.5,incident_ops,50,aggregation,99.80187848547108,1,1,1
10,3.5,incident_ops,50,join,99.24944442114973,1,1,1
10,3.5,incident_ops,50,negative_evidence,99.67084573776678,1,1,1
10,3.5,incident_ops,50,threshold,44.6140299383622,1,1,0
10,3.5,incident_ops,50,provenance,44.6140299383622,1,1,0
10,3.5,incident_ops,100,lookup,99.76806111774465,1,1,1
10,3.5,incident_ops,100,rare_event,64.16887686634192,1,1,0
10,3.5,incident_ops,100,latest_state,99.51710219047519,1,1,1
10,3.5,incident_ops,100,aggregation,99.57997400593848,1,1,1
10,3.5,incident_ops,100,join,99.42622864207445,1,1,1
10,3.5,incident_ops,100,negative_evidence,64.16887686634192,1,1,0
10,3.5,incident_ops,100,threshold,64.16887686634192,1,1,0
10,3.5,incident_ops,100,provenance,64.16887686634192,1,1,0
10,3.5,incident_ops,100,lookup,99.76548635172821,1,1,1
10,3.5,incident_ops,100,rare_event,68.18854052226824,1,1,0
10,3.5,incident_ops,100,latest_state,99.4205822699231,1,1,1
10,3.5,incident_ops,100,aggregation,99.6307994591397,1,1,1
10,3.5,incident_ops,100,join,99.27955717062453,1,1,1
10,3.5,incident_ops,100,negative_evidence,99.89700414096173,1,1,1
10,3.5,incident_ops,100,threshold,68.18854052226824,1,1,0
10,3.5,incident_ops,100,provenance,68.18854052226824,1,1,0
10,3.5,incident_ops,100,lookup,99.76551855255235,1,1,1
10,3.5,incident_ops,100,rare_event,69.10390063056498,1,1,0
10,3.5,incident_ops,100,latest_state,99.61711925810916,1,1,1
10,3.5,incident_ops,100,aggregation,99.58067957370851,1,1,1
10,3.5,incident_ops,100,join,99.37735669698026,1,1,1
10,3.5,incident_ops,100,negative_evidence,99.83364491904054,1,1,1
10,3.5,incident_ops,100,threshold,69.10390063056498,1,1,0
10,3.5,incident_ops,100,provenance,69.10390063056498,1,1,0
10,3.5,incident_ops,100,lookup,99.76578696108582,1,1,1
10,3.5,incident_ops,100,rare_event,62.252137721486946,1,1,0
